Campaign_ID,Campaign_Type,Campaign_Objective,Product_ID,Marketing_Channel,Industry,Target_Audience,Funnel_Stage,Creative_Type,Device_Target,Region_Target,Bid_Strategy,Budget,Budget_Category,Campaign_Duration,Campaign_Status,AI_Campaign_Score,Success_Probability,Risk_Level,Priority,Expected_ROI,Estimated_Revenue,Expected_Conversions,Target_CPA,Target_ROAS,Audience_Size,Optimization_Score,Impressions,Clicks,Conversions,CTR,Spend,Revenue,CPC,CPM,Engagement_Rate,Bounce_Rate,Avg_Session_Duration,Campaign_Success
895,4,0,166,0,2,0,0,2,0,0,3,174847,2,82,0,69,62,0,1,100.3,350218,3172,55.12,2.0,1111022,96,1170983,42857,5451,3.66,174847,350218,4.08,149.32,12.21,43.71,327,1
896,5,0,3,6,5,2,2,3,3,4,3,244000,2,99,2,76,72,2,2,70.14,415141,4564,53.46,1.7,2920429,64,1780187,199736,30080,11.22,244000,415141,1.22,137.06,9.43,42.07,345,1
897,4,3,147,1,6,5,0,3,2,3,1,1411441,0,104,1,96,96,1,0,79.1,2527890,346,4079.31,1.79,402207,91,4826697,132251,9508,2.74,1411441,2527890,10.67,292.42,4.47,20.33,131,0
898,4,5,218,2,3,5,0,0,1,2,2,797534,1,94,3,90,82,1,0,105.4,1638134,4527,176.17,2.05,3286494,82,1366354,163689,7971,11.98,797534,1638134,4.87,583.7,14.34,49.5,327,1
899,4,2,139,1,1,0,0,3,1,2,0,1035642,0,74,2,86,84,1,2,76.19,1824697,2388,433.69,1.76,542222,96,545688,28266,839,5.18,1035642,1824697,36.64,1897.86,15.87,57.01,477,0
900,1,5,297,2,6,5,2,0,1,1,1,1207780,0,101,2,91,84,1,0,96.83,2377273,2542,475.13,1.97,3643026,94,1021331,23899,843,2.34,1207780,2377273,50.54,1182.55,11.43,24.25,365,1
901,0,0,96,6,5,4,2,4,3,0,1,443460,2,19,2,62,63,0,1,66.99,740533,4388,101.06,1.67,989949,74,674795,60394,7597,8.95,443460,740533,7.34,657.18,2.95,34.79,461,1
902,5,1,181,0,4,3,2,0,3,0,3,293912,2,23,2,70,64,2,2,95.34,574127,4500,65.31,1.95,2311746,91,2355833,85752,4493,3.64,293912,574127,3.43,124.76,2.39,41.23,170,1
903,4,3,60,2,0,1,0,3,1,4,3,1161673,0,87,2,96,99,1,0,104.21,2372252,1978,587.3,2.04,230365,81,3921283,308997,5067,7.88,1161673,2372252,3.76,296.25,13.71,54.62,427,1
904,5,0,282,7,6,0,2,0,2,4,4,156222,2,100,0,84,83,2,2,89.41,295900,740,211.11,1.89,1677208,72,4197055,107444,13924,2.56,156222,295900,1.45,37.22,8.4,62.14,391,1
905,4,0,212,2,3,0,0,0,3,0,4,1342949,0,43,0,99,99,1,0,79.41,2409384,2683,500.54,1.79,108978,82,1857368,53492,2407,2.88,1342949,2409384,25.11,723.04,3.41,64.08,327,0
906,2,5,61,6,5,1,1,2,1,4,1,736512,1,60,2,81,83,2,2,95.15,1437303,4676,157.51,1.95,3187436,99,4344914,429277,71345,9.88,736512,1437303,1.72,169.51,6.97,38.07,291,1
907,2,3,189,0,5,5,1,0,1,3,1,880948,1,70,1,76,83,2,2,91.7,1688777,1742,505.71,1.92,2238073,88,4201254,441551,74710,10.51,880948,1688777,2.0,209.69,10.18,69.66,238,1
908,1,1,229,5,0,1,2,2,0,0,2,550445,1,72,1,82,83,2,2,91.81,1055808,3244,169.68,1.92,1900317,68,4695190,524452,78090,11.17,550445,1055808,1.05,117.24,9.45,59.44,177,1
909,4,4,135,4,6,1,0,2,2,3,4,646957,1,93,2,83,89,2,2,113.0,1378018,4514,143.32,2.13,1745117,98,948960,67186,11226,7.08,646957,1378018,9.63,681.75,7.69,28.69,376,1
910,5,3,291,2,2,0,2,0,0,4,1,198331,2,81,3,90,86,1,0,101.74,400112,4475,44.32,2.02,2551208,91,94200,8901,1355,9.45,198331,400112,22.28,2105.42,14.94,38.97,477,1
911,2,4,270,6,1,4,1,3,1,4,4,102786,2,66,1,68,61,0,1,99.21,204759,1907,53.9,1.99,3261252,82,4355092,172897,11843,3.97,102786,204759,0.59,23.6,12.17,40.64,310,1
912,2,4,119,4,0,5,1,4,1,0,4,268006,2,21,0,60,64,0,1,72.48,462256,147,1823.17,1.72,1334777,77,1281464,96366,14541,7.52,268006,462256,2.78,209.14,12.38,46.59,138,1
913,3,2,90,2,2,3,2,2,1,0,2,433179,2,31,2,74,78,2,2,86.79,809135,2246,192.87,1.87,1758811,83,4755229,272474,11062,5.73,433179,809135,1.59,91.1,14.03,55.76,178,0
914,5,5,175,1,2,1,2,3,0,4,4,572454,1,83,2,95,89,1,0,128.64,1308858,4460,128.35,2.29,2588339,62,1054089,52599,7937,4.99,572454,1308858,10.88,543.08,15.63,42.95,497,1
915,5,1,202,6,6,4,2,3,2,2,2,811877,1,33,1,90,90,1,0,116.32,1756252,4253,190.9,2.16,4471597,94,4784294,124391,21022,2.6,811877,1756252,6.53,169.7,9.11,22.19,408,1
916,1,0,255,6,1,1,2,3,2,1,1,1363444,0,72,0,100,94,1,0,139.7,3268175,4277,318.79,2.4,2148452,75,4770546,315333,51683,6.61,1363444,3268175,4.32,285.8,13.84,64.0,179,1
917,4,1,175,6,1,1,0,3,0,4,3,273197,2,30,0,73,73,2,2,100.74,548415,4679,58.39,2.01,2349672,71,3496749,57696,5504,1.65,273197,548415,4.74,78.13,16.41,31.67,219,1
918,3,0,43,7,7,4,2,2,2,0,4,1303378,0,15,1,99,98,1,0,119.97,2867040,4251,306.61,2.2,4473131,84,1961503,229888,21195,11.72,1303378,2867040,5.67,664.48,15.99,35.54,453,1
919,4,1,161,6,4,1,0,4,1,0,1,1433527,0,50,3,86,79,1,2,72.95,2479284,2675,535.9,1.73,403560,81,2399138,199368,11025,8.31,1433527,2479284,7.19,597.52,5.1,33.12,225,0
920,2,3,116,1,2,2,1,4,3,4,0,1017111,0,109,0,100,97,1,0,111.55,2151698,3377,301.19,2.12,2157518,60,3764088,401251,48150,10.66,1017111,2151698,2.53,270.21,4.67,22.34,440,1
921,5,3,145,7,1,1,2,0,0,2,4,89824,3,27,3,78,71,2,2,106.02,185055,691,129.99,2.06,741150,84,4001732,456597,32646,11.41,89824,185055,0.2,22.45,8.61,36.91,149,1
922,4,3,34,4,7,4,0,2,0,1,0,1183033,0,116,0,92,89,1,0,74.25,2061435,3298,358.71,1.74,1829132,77,4608463,457620,62053,9.93,1183033,2061435,2.59,256.71,8.94,31.68,154,1
923,3,3,257,0,7,5,2,0,2,1,0,460053,2,24,0,66,71,0,1,68.76,776385,3154,145.86,1.69,1790538,68,3045179,220470,21495,7.24,460053,776385,2.09,151.08,8.11,57.07,291,0
924,2,4,205,5,5,2,1,2,3,1,4,488298,2,39,3,74,67,2,2,70.5,832548,2928,166.77,1.7,1498005,74,1170185,92444,8643,7.9,488298,832548,5.28,417.28,2.16,37.21,336,0
925,3,2,89,0,4,2,2,3,3,2,3,405651,2,38,1,63,61,0,1,78.75,725101,2623,154.65,1.79,125715,62,2269845,223579,15941,9.85,405651,725101,1.81,178.71,10.41,65.96,188,0
926,5,4,136,3,4,4,2,3,1,0,4,139700,2,34,0,66,61,0,1,59.97,223478,3466,40.31,1.6,2453484,82,4110516,147567,15981,3.59,139700,223478,0.95,33.99,5.42,24.77,298,1
927,3,4,4,4,1,3,2,3,0,2,4,93963,3,99,1,50,50,0,1,56.23,146798,174,540.02,1.56,4386001,70,824808,22929,1015,2.78,93963,146798,4.1,113.92,2.83,63.0,161,0
928,2,0,261,6,5,2,1,3,3,2,2,988508,1,22,2,75,69,2,2,93.79,1915629,1224,807.6,1.94,2321396,83,683661,9844,389,1.44,988508,1915629,100.42,1445.9,2.23,53.16,412,0
929,2,1,270,5,4,0,1,1,2,4,4,1194595,0,73,0,91,90,1,0,100.01,2389309,3726,320.61,2.0,3888171,85,4966244,282579,16785,5.69,1194595,2389309,4.23,240.54,5.96,69.0,267,1
930,0,2,64,1,7,3,2,1,0,1,4,1317545,0,44,1,88,82,1,2,128.23,3007032,1970,668.8,2.28,3339423,79,1650473,32349,2118,1.96,1317545,3007032,40.73,798.28,5.51,49.51,390,1
931,2,1,58,0,5,4,1,0,0,3,0,1243572,0,48,1,96,90,1,0,122.33,2764833,2016,616.85,2.22,1618370,62,1178028,87763,14393,7.45,1243572,2764833,14.17,1055.64,13.51,28.2,378,1
932,5,0,260,3,0,3,2,1,1,1,1,223268,2,110,3,61,69,0,1,89.54,423182,4290,52.04,1.9,1506962,89,3574071,323810,55986,9.06,223268,423182,0.69,62.47,17.54,50.51,137,1
933,4,2,160,1,3,5,0,2,3,0,4,65482,3,91,0,50,56,0,1,54.5,101169,1712,38.25,1.54,1405904,92,1433408,110372,16180,7.7,65482,101169,0.59,45.68,9.17,51.91,188,1
934,0,5,45,3,5,2,2,3,0,1,0,1228818,0,79,3,92,99,1,0,113.93,2628810,344,3572.15,2.14,901886,99,3235459,297338,17810,9.19,1228818,2628810,4.13,379.8,13.77,31.13,85,1
935,0,3,179,4,6,0,2,3,1,4,1,634003,1,87,1,94,93,1,0,139.85,1520656,587,1080.07,2.4,984377,76,4637338,281022,4299,6.06,634003,1520656,2.26,136.72,2.41,68.99,277,1
936,3,0,89,7,5,3,2,2,0,4,1,843149,1,68,1,83,88,2,2,113.21,1797677,4922,171.3,2.13,4063050,65,3701982,353909,22083,9.56,843149,1797677,2.38,227.76,2.9,33.47,237,1
937,5,1,138,2,7,2,2,4,1,3,4,527025,1,46,1,89,95,1,2,133.18,1228916,606,869.68,2.33,3930050,77,480088,16995,2812,3.54,527025,1228916,31.01,1097.77,15.48,34.35,320,1
938,4,1,124,5,0,0,0,1,3,4,1,633660,1,108,2,82,82,2,2,80.37,1142932,1080,586.72,1.8,3851067,72,1419251,141925,24581,10.0,633660,1142932,4.46,446.47,12.4,59.95,65,1
939,3,3,90,4,0,3,2,2,2,0,3,1410087,0,73,1,94,97,1,0,94.82,2747131,4102,343.76,1.95,4549471,65,3909427,398370,11951,10.19,1410087,2747131,3.54,360.69,3.88,36.85,187,1
940,0,3,5,2,7,0,2,1,2,3,3,883983,1,112,0,86,84,1,2,80.3,1593821,849,1041.2,1.8,4073369,85,777920,75847,6651,9.75,883983,1593821,11.65,1136.34,15.83,33.18,451,0
941,4,5,268,5,2,5,0,1,3,4,4,256869,2,95,1,71,71,2,2,69.51,435418,1983,129.54,1.7,4972785,91,2334634,213385,15278,9.14,256869,435418,1.2,110.03,10.66,34.63,453,0
942,5,3,262,3,2,3,2,1,0,2,4,337430,2,97,3,74,67,2,2,110.96,711842,1210,278.87,2.11,2737209,75,3486129,261459,11582,7.5,337430,711842,1.29,96.79,5.97,35.61,353,1
943,1,1,247,7,2,4,2,4,0,4,1,1033194,0,100,2,85,84,1,2,108.35,2152659,4144,249.32,2.08,3072673,93,1522162,164545,3471,10.81,1033194,2152659,6.28,678.77,14.76,32.07,262,1
944,5,4,189,3,5,2,2,1,0,1,3,342439,2,74,1,64,58,0,1,84.74,632621,4267,80.25,1.85,3653121,68,2207207,93144,14921,4.22,342439,632621,3.68,155.15,17.92,42.01,357,1
945,4,5,248,0,0,4,0,3,2,1,4,857869,1,34,3,95,99,1,0,114.71,1841930,3211,267.17,2.15,3378871,100,3058219,66057,4069,2.16,857869,1841930,12.99,280.51,7.73,50.94,135,1
946,4,3,215,5,4,3,0,3,1,0,0,216831,2,75,2,85,84,1,2,114.1,464235,1553,139.62,2.14,1105595,94,1760699,207586,33545,11.79,216831,464235,1.04,123.15,4.75,68.23,440,1
947,0,1,185,4,4,4,2,1,2,0,0,797429,1,40,0,79,83,2,2,69.67,1352997,1701,468.8,1.7,1907725,97,288690,26617,1115,9.22,797429,1352997,29.96,2762.23,4.62,54.66,231,0
948,2,2,264,3,6,5,1,1,2,1,0,1207520,0,69,0,94,94,1,0,134.85,2835860,4599,262.56,2.35,3855753,82,2487078,238262,6552,9.58,1207520,2835860,5.07,485.52,5.98,34.47,204,1
949,0,0,90,4,1,2,2,3,0,0,0,322514,2,119,2,62,66,0,1,86.09,600166,1752,184.08,1.86,3485337,61,4258704,131593,12606,3.09,322514,600166,2.45,75.73,6.5,30.22,122,0
950,4,5,204,7,6,3,0,4,0,1,3,437749,2,42,0,88,80,1,2,78.76,782520,2522,173.57,1.79,1586953,61,3035004,70715,8054,2.33,437749,782520,6.19,144.23,11.48,44.42,197,1
951,1,3,250,3,5,4,2,3,2,1,2,1244124,0,51,2,95,95,1,0,77.25,2205209,1403,886.76,1.77,3847352,71,3793788,424904,51540,11.2,1244124,2205209,2.93,327.94,12.05,57.92,247,1
952,4,1,273,2,4,3,0,4,2,3,4,931043,1,112,2,88,83,1,2,103.39,1893648,243,3831.45,2.03,2893857,98,2721158,117826,12843,4.33,931043,1893648,7.9,342.15,2.08,69.35,284,1
953,3,3,224,4,5,4,2,1,1,1,2,1317557,0,31,1,98,99,1,0,82.37,2402828,908,1451.05,1.82,3670373,72,607255,62790,8282,10.34,1317557,2402828,20.98,2169.69,16.69,34.48,124,1
954,3,2,13,3,0,5,2,1,0,2,0,1266277,0,27,2,99,94,1,0,80.07,2280184,1115,1135.67,1.8,2143990,85,4851729,282855,6675,5.83,1266277,2280184,4.48,260.99,11.99,62.87,215,0
955,1,2,11,3,0,5,2,0,1,3,3,264487,2,98,3,67,70,0,1,78.34,471686,2055,128.7,1.78,1335742,97,4751110,245632,30507,5.17,264487,471686,1.08,55.67,17.99,34.88,126,1
956,4,3,218,6,7,0,0,4,1,1,2,1091355,0,60,0,86,88,1,2,108.21,2272310,4337,251.64,2.08,4665383,89,3381783,158267,21286,4.68,1091355,2272310,6.9,322.72,15.4,63.36,463,1
957,0,3,57,2,3,4,2,1,2,2,2,714612,1,64,0,86,83,1,2,118.03,1558068,2961,241.34,2.18,4471731,67,4017772,38570,6892,0.96,714612,1558068,18.53,177.86,6.93,60.3,395,1
958,3,1,129,1,2,0,2,3,1,4,3,544390,1,46,0,93,97,1,0,80.75,983984,4375,124.43,1.81,4846545,83,1010959,79158,3926,7.83,544390,983984,6.88,538.49,12.12,44.37,472,0
959,3,1,33,7,4,1,2,1,1,3,1,1073251,0,32,3,88,87,1,2,105.49,2205423,2161,496.65,2.05,2842126,81,470920,16811,1792,3.57,1073251,2205423,63.84,2279.05,10.93,27.53,73,1
960,5,2,232,1,0,1,2,4,3,2,2,242713,2,73,1,64,67,0,1,86.78,453339,1834,132.34,1.87,1780832,60,3301907,163774,28578,4.96,242713,453339,1.48,73.51,12.25,44.24,493,1
961,2,1,260,7,3,5,1,1,0,0,0,1283620,0,98,0,99,92,1,0,138.66,3063487,3719,345.15,2.39,3036922,87,2754593,318981,31196,11.58,1283620,3063487,4.02,465.99,5.02,33.67,424,1
962,5,0,146,4,7,1,2,0,2,4,3,1006638,0,65,0,87,92,1,2,125.36,2268559,2560,393.22,2.25,322720,98,2133234,178978,22533,8.39,1006638,2268559,5.62,471.88,8.56,36.45,265,1
963,4,4,116,6,3,0,0,2,2,2,0,1251679,0,111,0,86,80,1,2,92.59,2410608,918,1363.48,1.93,2236804,69,2699472,188423,31881,6.98,1251679,2410608,6.64,463.68,3.55,63.89,80,1
964,3,5,145,2,4,1,2,2,0,2,4,753555,1,94,1,76,76,2,2,109.55,1579074,3077,244.9,2.1,252828,64,2928684,221115,19612,7.55,753555,1579074,3.41,257.3,5.89,37.23,244,1
965,4,2,129,5,5,2,0,0,0,4,3,228784,2,120,2,81,87,2,2,107.76,475321,3236,70.7,2.08,4504662,81,1743060,18302,1850,1.05,228784,475321,12.5,131.25,7.61,67.19,150,1
966,2,5,221,7,3,0,1,4,0,0,2,1173430,0,90,2,91,92,1,0,103.03,2382414,4538,258.58,2.03,4131540,91,3392242,78700,6862,2.32,1173430,2382414,14.91,345.92,5.96,67.94,346,1
967,2,0,219,4,1,4,1,1,1,0,2,960998,1,82,1,80,81,2,2,85.09,1778711,2501,384.25,1.85,2826393,87,4347188,256049,11522,5.89,960998,1778711,3.75,221.06,11.31,69.46,369,0
968,5,1,264,6,2,2,2,4,3,4,3,416042,2,120,1,66,69,0,1,86.28,775003,2668,155.94,1.86,2274204,81,524326,40006,6857,7.63,416042,775003,10.4,793.48,2.51,46.34,304,1
969,5,5,211,4,4,2,2,2,0,0,2,476590,2,26,1,75,80,2,2,63.65,779939,1727,275.96,1.64,1216619,94,1732514,126300,7578,7.29,476590,779939,3.77,275.09,2.61,33.02,76,0
970,3,1,162,5,1,5,2,2,0,0,2,914041,1,67,1,81,80,2,2,102.81,1853766,106,8623.03,2.03,3921614,88,2931745,44562,2838,1.52,914041,1853766,20.51,311.77,12.69,21.24,44,1
971,3,1,266,4,3,1,2,3,2,0,1,1318663,0,60,1,99,94,1,0,111.27,2785939,2188,602.68,2.11,4256710,89,4031021,403908,54850,10.02,1318663,2785939,3.26,327.13,6.45,37.91,37,1
972,1,3,198,1,4,4,2,3,0,1,3,1079823,0,54,0,90,94,1,0,76.05,1901028,1769,610.41,1.76,1216993,92,4733305,380084,19042,8.03,1079823,1901028,2.84,228.13,12.65,24.11,463,0
973,0,2,93,5,0,3,2,1,1,3,0,587793,1,15,0,76,69,2,2,110.33,1236305,2978,197.38,2.1,4555504,76,4230574,240719,35457,5.69,587793,1236305,2.44,138.94,15.37,39.12,55,1
974,2,2,119,3,0,0,1,1,0,3,3,260530,2,107,1,61,66,0,1,82.46,475363,4951,52.62,1.82,1276044,96,550099,52699,2671,9.58,260530,475363,4.94,473.61,11.24,20.35,487,0
975,5,0,268,6,7,2,2,1,0,2,4,873675,1,17,1,82,81,2,2,88.91,1650459,1309,667.44,1.89,4979985,87,4039869,310261,17064,7.68,873675,1650459,2.82,216.26,3.9,64.22,375,0
976,2,3,89,4,0,1,1,0,2,1,0,414338,2,25,0,85,83,1,2,124.78,931348,1333,310.83,2.25,4664372,68,4616307,507332,18669,10.99,414338,931348,0.82,89.76,5.56,29.75,263,1
977,0,2,101,7,6,2,2,2,0,3,0,612274,1,56,2,81,79,2,2,76.08,1078092,2899,211.2,1.76,1576119,88,3588322,32653,1505,0.91,612274,1078092,18.75,170.63,13.49,21.5,110,0
978,3,0,211,4,5,3,2,4,1,2,3,925788,1,53,0,93,91,1,0,103.47,1883700,3681,251.5,2.03,2240506,87,4859093,282799,30429,5.82,925788,1883700,3.27,190.53,14.67,43.62,160,1
979,1,2,91,5,7,5,2,3,3,3,3,1471065,0,53,2,87,79,1,2,102.85,2984055,280,5253.8,2.03,520257,92,1138160,110856,15032,9.74,1471065,2984055,13.27,1292.49,15.57,25.77,113,1
980,2,1,98,1,1,0,1,1,1,2,1,379320,2,31,3,87,82,1,2,87.36,710693,3855,98.4,1.87,3445013,77,3207581,291569,37262,9.09,379320,710693,1.3,118.26,17.85,58.42,356,1
981,5,1,280,6,3,0,2,2,1,1,0,1349035,0,109,0,88,88,1,2,91.36,2581513,2569,525.12,1.91,1684470,62,3384835,379440,42307,11.21,1349035,2581513,3.56,398.55,2.98,60.71,233,1
982,4,2,164,4,2,5,0,2,1,2,2,1468691,0,97,0,95,88,1,0,139.29,3514430,1771,829.3,2.39,2014736,82,4082823,299679,52683,7.34,1468691,3514430,4.9,359.72,9.0,45.15,71,1
983,3,3,286,5,6,3,2,2,2,4,0,1198065,0,36,0,100,99,1,0,109.96,2515457,2810,426.36,2.1,2675063,90,4684240,128816,10382,2.75,1198065,2515457,9.3,255.77,10.98,43.61,86,1
984,0,5,84,3,7,1,2,0,2,4,3,1082656,0,68,0,95,93,1,0,127.05,2458170,1595,678.78,2.27,2804675,65,4683135,331097,31520,7.07,1082656,2458170,3.27,231.18,17.1,20.51,235,1
985,5,5,129,3,5,5,2,0,2,0,0,605054,1,119,0,77,79,2,2,93.31,1169629,4843,124.93,1.93,4606766,68,3646095,87141,15380,2.39,605054,1169629,6.94,165.95,9.77,36.3,356,1
986,3,5,103,1,5,1,2,4,1,0,2,1074889,0,76,2,100,92,1,0,88.67,2027993,1750,614.22,1.89,1069515,61,4711691,522055,91881,11.08,1074889,2027993,2.06,228.13,7.79,50.74,325,1
987,2,0,201,0,6,2,1,3,2,1,0,623843,1,101,3,94,97,1,0,100.67,1251865,179,3485.16,2.01,3699347,95,2934799,310208,20876,10.57,623843,1251865,2.01,212.57,13.86,26.26,314,1
988,1,4,145,6,6,1,2,2,0,1,1,170973,2,79,3,60,64,0,1,74.57,298467,919,186.04,1.75,4126413,60,200413,19440,1889,9.7,170973,298467,8.79,853.1,2.88,55.04,424,0
989,3,5,279,3,0,5,2,1,2,3,4,999364,1,54,1,94,97,1,0,81.89,1817743,432,2313.34,1.82,4629892,95,4151205,371117,44534,8.94,999364,1817743,2.69,240.74,10.54,63.65,34,1
990,5,5,176,2,2,0,2,1,1,3,2,1421671,0,118,2,96,90,1,0,130.66,3279226,4020,353.65,2.31,86631,88,2142980,223298,23446,10.42,1421671,3279226,6.37,663.41,14.22,61.32,63,1
991,4,2,143,3,3,0,0,4,1,4,3,87857,3,88,3,69,69,0,1,91.62,168351,3698,23.76,1.92,217010,72,129019,7341,1114,5.69,87857,168351,11.97,680.96,15.71,56.2,301,1
992,5,3,17,7,4,0,2,4,1,4,1,406235,2,111,3,60,58,0,1,51.67,616136,295,1377.07,1.52,4797409,61,3077746,352401,34711,11.45,406235,616136,1.15,131.99,15.88,21.02,346,0
993,4,1,27,5,2,4,0,4,3,4,2,430626,2,43,2,68,75,0,1,84.32,793729,1058,407.02,1.84,1600091,82,1393401,39293,6334,2.82,430626,793729,10.96,309.05,7.43,23.52,82,1
994,3,5,204,6,3,2,2,2,0,0,4,410173,2,116,2,80,84,2,2,80.69,741141,1613,254.29,1.81,3648734,77,4732874,319942,48631,6.76,410173,741141,1.28,86.66,3.44,45.95,435,1
995,0,3,213,1,6,0,2,2,2,3,3,171198,2,93,2,77,84,2,2,84.48,315826,2690,63.64,1.84,581046,89,1968163,57470,3781,2.92,171198,315826,2.98,86.98,7.25,25.51,40,0
996,1,4,28,5,1,4,2,0,0,3,3,1357350,0,35,2,92,92,1,0,102.83,2753113,680,1996.1,2.03,543742,97,4140804,453003,35560,10.94,1357350,2753113,3.0,327.8,17.43,62.5,252,1
997,5,2,120,7,3,1,2,3,3,4,3,961852,1,100,0,79,82,2,2,77.03,1702766,3318,289.89,1.77,78988,73,3802140,165012,15313,4.34,961852,1702766,5.83,252.98,4.97,54.0,217,0
998,1,5,253,2,4,4,2,1,1,0,2,744636,1,44,0,88,89,1,2,127.1,1691068,1721,432.68,2.27,1821285,82,3486873,194916,9531,5.59,744636,1691068,3.82,213.55,6.04,56.01,62,1
999,3,3,90,6,0,2,2,0,2,4,2,1469729,0,25,1,100,92,1,0,83.94,2703419,1676,876.93,1.84,468076,74,2234367,70159,5458,3.14,1469729,2703419,20.95,657.78,16.27,49.23,363,0
1000,0,1,29,5,6,3,2,1,1,3,0,87994,3,104,2,67,60,0,1,57.74,138801,866,101.61,1.58,3777419,72,55424,4893,475,8.83,87994,138801,17.98,1587.65,15.47,42.13,362,0
